id,startup_id,update_type,title,description,update_date,is_published,created_by,created_at,updated_at
1127,306,Hiring,MetroRide Solutions - Hiring,"MetroRide Solutions has announced a hiring milestone, strengthening its position in the E-Commerce space.",2014-11-13,1,1,2023-07-30 20:30:58,2023-07-18 14:52:37
1128,306,Funding,MetroRide Solutions - Funding,"MetroRide Solutions has announced a funding milestone, strengthening its position in the E-Commerce space.",2012-11-01,1,1,2022-05-11 03:50:56,2024-07-03 01:33:40
1129,307,Partnership,CellBio Byte - Partnership,"CellBio Byte has announced a partnership milestone, strengthening its position in the HealthTech space.",2021-12-17,1,1,2022-05-13 10:41:14,2024-06-11 14:59:14
1130,307,Revenue Milestone,CellBio Byte - Revenue Milestone,"CellBio Byte has announced a revenue milestone milestone, strengthening its position in the HealthTech space.",2017-11-04,1,1,2023-01-09 19:05:28,2023-02-27 13:31:57
1131,307,Expansion,CellBio Byte - Expansion,"CellBio Byte has announced a expansion milestone, strengthening its position in the HealthTech space.",2019-06-24,1,1,2024-11-27 06:58:19,2024-12-05 14:39:35
1132,307,Partnership,CellBio Byte - Partnership,"CellBio Byte has announced a partnership milestone, strengthening its position in the HealthTech space.",2024-06-22,1,1,2021-10-06 21:26:19,2023-01-02 01:52:51
1133,307,Product Launch,CellBio Byte - Product Launch,"CellBio Byte has announced a product launch milestone, strengthening its position in the HealthTech space.",2023-01-03,0,1,2022-06-28 14:45:54,2024-12-21 18:48:39
1134,308,Hiring,ZapCharge AI - Hiring,"ZapCharge AI has announced a hiring milestone, strengthening its position in the ClimateTech space.",2022-02-25,0,1,2023-04-04 22:29:48,2024-01-25 02:24:47
1135,309,Award,TechSpark Byte - Award,"TechSpark Byte has announced a award milestone, strengthening its position in the SaaS space.",2023-05-27,1,1,2022-01-04 01:12:33,2023-09-18 05:46:21
1136,309,Patent Filed,TechSpark Byte - Patent Filed,"TechSpark Byte has announced a patent filed milestone, strengthening its position in the SaaS space.",2024-12-03,0,1,2022-01-01 05:47:24,2023-01-17 14:56:34
1137,309,Hiring,TechSpark Byte - Hiring,"TechSpark Byte has announced a hiring milestone, strengthening its position in the SaaS space.",2022-04-10,1,1,2022-09-06 15:45:23,2024-04-06 13:38:11
1138,310,Award,VaultSec Byte - Award,"VaultSec Byte has announced a award milestone, strengthening its position in the Mobility space.",2022-05-23,1,1,2021-07-22 10:55:02,2024-09-22 23:26:42
1139,311,Revenue Milestone,MoveIt - Revenue Milestone,"MoveIt has announced a revenue milestone milestone, strengthening its position in the Mobility space.",2020-09-27,1,1,2023-12-27 20:33:25,2023-12-20 03:35:27
1140,311,Partnership,MoveIt - Partnership,"MoveIt has announced a partnership milestone, strengthening its position in the Mobility space.",2021-08-29,1,1,2022-09-03 07:41:00,2023-05-05 06:32:25
1141,311,Funding,MoveIt - Funding,"MoveIt has announced a funding milestone, strengthening its position in the Mobility space.",2018-09-01,1,1,2024-07-11 20:48:16,2023-10-02 06:55:30
1142,312,Revenue Milestone,HydroGen Ventures - Revenue Milestone,"HydroGen Ventures has announced a revenue milestone milestone, strengthening its position in the Logistics space.",2015-06-10,1,1,2024-10-21 16:38:27,2024-04-05 22:11:10
1143,312,Media Feature,HydroGen Ventures - Media Feature,"HydroGen Ventures has announced a media feature milestone, strengthening its position in the Logistics space.",2021-02-01,1,1,2023-10-23 08:58:33,2024-06-30 10:35:26
1144,312,Government Grant,HydroGen Ventures - Government Grant,"HydroGen Ventures has announced a government grant milestone, strengthening its position in the Logistics space.",2020-07-28,1,1,2021-09-03 23:05:11,2023-03-06 06:57:19
1145,312,Funding,HydroGen Ventures - Funding,"HydroGen Ventures has announced a funding milestone, strengthening its position in the Logistics space.",2017-10-18,1,1,2021-08-31 11:16:22,2024-05-19 02:19:45
1146,313,Funding,ClassBot Plus - Funding,"ClassBot Plus has announced a funding milestone, strengthening its position in the Logistics space.",2023-12-09,0,1,2024-06-04 13:52:34,2023-10-17 20:12:52
1147,313,Patent Filed,ClassBot Plus - Patent Filed,"ClassBot Plus has announced a patent filed milestone, strengthening its position in the Logistics space.",2021-09-14,1,1,2023-02-17 03:04:25,2023-09-16 18:15:20
1148,313,Funding,ClassBot Plus - Funding,"ClassBot Plus has announced a funding milestone, strengthening its position in the Logistics space.",2021-12-20,1,1,2021-06-12 14:27:13,2023-11-03 02:37:02
1149,313,Government Grant,ClassBot Plus - Government Grant,"ClassBot Plus has announced a government grant milestone, strengthening its position in the Logistics space.",2021-10-21,1,1,2020-11-16 17:02:22,2023-09-27 19:46:08
1150,313,Funding,ClassBot Plus - Funding,"ClassBot Plus has announced a funding milestone, strengthening its position in the Logistics space.",2024-11-01,1,1,2021-10-23 21:38:08,2023-04-26 08:50:34
1151,313,Hiring,ClassBot Plus - Hiring,"ClassBot Plus has announced a hiring milestone, strengthening its position in the Logistics space.",2021-04-08,1,1,2021-04-30 21:13:10,2024-07-14 21:31:21
1152,314,Hiring,UrbanRide Pro - Hiring,"UrbanRide Pro has announced a hiring milestone, strengthening its position in the Renewable Energy space.",2019-08-22,0,1,2024-10-03 12:33:37,2023-12-07 14:04:40
1153,314,Expansion,UrbanRide Pro - Expansion,"UrbanRide Pro has announced a expansion milestone, strengthening its position in the Renewable Energy space.",2017-05-08,0,1,2023-03-05 22:45:13,2023-11-20 13:52:10
1154,315,Funding,GeneticaAI Labs - Funding,"GeneticaAI Labs has announced a funding milestone, strengthening its position in the BioTech space.",2023-06-29,1,1,2024-04-07 08:09:21,2023-04-30 11:13:58
1155,315,Product Launch,GeneticaAI Labs - Product Launch,"GeneticaAI Labs has announced a product launch milestone, strengthening its position in the BioTech space.",2018-01-05,1,1,2024-10-10 20:18:28,2024-11-09 23:43:54
1156,315,Product Launch,GeneticaAI Labs - Product Launch,"GeneticaAI Labs has announced a product launch milestone, strengthening its position in the BioTech space.",2020-03-23,1,1,2024-05-15 04:27:39,2024-11-10 17:31:00
1157,315,Hiring,GeneticaAI Labs - Hiring,"GeneticaAI Labs has announced a hiring milestone, strengthening its position in the BioTech space.",2012-02-16,0,1,2020-02-15 09:32:10,2023-02-12 18:40:53
1158,315,Partnership,GeneticaAI Labs - Partnership,"GeneticaAI Labs has announced a partnership milestone, strengthening its position in the BioTech space.",2012-03-05,1,1,2021-12-04 21:09:44,2023-03-27 06:23:59
1159,316,Expansion,LendEasy Box - Expansion,"LendEasy Box has announced a expansion milestone, strengthening its position in the Cybersecurity space.",2016-04-24,1,1,2021-11-26 17:54:08,2024-11-25 06:39:29
1160,316,Government Grant,LendEasy Box - Government Grant,"LendEasy Box has announced a government grant milestone, strengthening its position in the Cybersecurity space.",2023-08-25,1,1,2022-04-05 23:24:07,2023-10-16 01:50:47
1161,316,Hiring,LendEasy Box - Hiring,"LendEasy Box has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2022-04-18,0,1,2021-11-30 02:11:27,2024-09-01 21:20:56
1162,316,Hiring,LendEasy Box - Hiring,"LendEasy Box has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2017-03-29,1,1,2021-07-29 21:52:48,2024-12-29 15:45:56
1163,317,Funding,TaxiApp Labs - Funding,"TaxiApp Labs has announced a funding milestone, strengthening its position in the E-Commerce space.",2019-11-04,1,1,2022-10-26 21:05:57,2023-03-29 21:05:12
1164,317,Product Launch,TaxiApp Labs - Product Launch,"TaxiApp Labs has announced a product launch milestone, strengthening its position in the E-Commerce space.",2023-10-29,1,1,2023-08-07 03:39:59,2023-10-24 18:17:50
1165,317,Media Feature,TaxiApp Labs - Media Feature,"TaxiApp Labs has announced a media feature milestone, strengthening its position in the E-Commerce space.",2016-01-05,0,1,2022-06-24 10:21:36,2024-11-24 20:19:08
1166,318,Expansion,EVHub Tech - Expansion,"EVHub Tech has announced a expansion milestone, strengthening its position in the Mobility space.",2022-05-29,0,1,2022-05-18 17:18:04,2024-02-23 05:02:57
1167,319,Partnership,CreditAI Byte - Partnership,"CreditAI Byte has announced a partnership milestone, strengthening its position in the AI/ML space.",2019-11-23,1,1,2024-12-21 22:32:56,2024-03-17 02:07:41
1168,319,Government Grant,CreditAI Byte - Government Grant,"CreditAI Byte has announced a government grant milestone, strengthening its position in the AI/ML space.",2024-10-08,1,1,2023-06-01 09:09:51,2023-04-21 00:59:37
1169,319,Hiring,CreditAI Byte - Hiring,"CreditAI Byte has announced a hiring milestone, strengthening its position in the AI/ML space.",2020-02-07,0,1,2021-09-04 08:02:49,2023-07-05 02:58:44
1170,319,Media Feature,CreditAI Byte - Media Feature,"CreditAI Byte has announced a media feature milestone, strengthening its position in the AI/ML space.",2018-03-13,1,1,2023-12-03 21:24:39,2024-06-18 12:07:07
1171,320,Expansion,CropLink - Expansion,"CropLink has announced a expansion milestone, strengthening its position in the AI/ML space.",2015-09-03,1,1,2022-10-22 00:16:04,2023-07-26 14:23:56
1172,320,Award,CropLink - Award,"CropLink has announced a award milestone, strengthening its position in the AI/ML space.",2023-01-04,1,1,2021-04-15 05:04:40,2023-04-09 20:16:44
1173,320,Partnership,CropLink - Partnership,"CropLink has announced a partnership milestone, strengthening its position in the AI/ML space.",2016-11-28,1,1,2024-07-22 00:30:12,2023-11-27 04:56:35
1174,320,Award,CropLink - Award,"CropLink has announced a award milestone, strengthening its position in the AI/ML space.",2015-09-25,1,1,2024-09-15 11:12:01,2024-11-12 15:43:57
1175,320,Government Grant,CropLink - Government Grant,"CropLink has announced a government grant milestone, strengthening its position in the AI/ML space.",2024-12-22,0,1,2020-04-24 00:14:06,2024-01-19 15:37:48
1176,320,Hiring,CropLink - Hiring,"CropLink has announced a hiring milestone, strengthening its position in the AI/ML space.",2024-02-25,1,1,2022-11-26 13:04:44,2024-07-28 05:17:48
1177,321,Revenue Milestone,EduPath Box - Revenue Milestone,"EduPath Box has announced a revenue milestone milestone, strengthening its position in the EdTech space.",2020-11-14,1,1,2023-08-10 03:53:12,2023-01-24 23:22:27
1178,321,Hiring,EduPath Box - Hiring,"EduPath Box has announced a hiring milestone, strengthening its position in the EdTech space.",2017-01-30,1,1,2024-04-21 07:39:05,2023-10-08 12:56:35
1179,322,Funding,DataPulse AI - Funding,"DataPulse AI has announced a funding milestone, strengthening its position in the Robotics space.",2018-02-16,1,1,2021-06-17 18:43:51,2023-09-18 03:29:59
1180,322,Revenue Milestone,DataPulse AI - Revenue Milestone,"DataPulse AI has announced a revenue milestone milestone, strengthening its position in the Robotics space.",2023-06-19,1,1,2022-04-27 11:53:18,2023-01-05 14:28:24
1181,322,Hiring,DataPulse AI - Hiring,"DataPulse AI has announced a hiring milestone, strengthening its position in the Robotics space.",2020-11-03,1,1,2023-05-13 06:14:54,2023-01-13 06:37:10
1182,322,Partnership,DataPulse AI - Partnership,"DataPulse AI has announced a partnership milestone, strengthening its position in the Robotics space.",2018-07-03,0,1,2022-06-17 11:48:07,2024-05-04 11:11:18
1183,322,Funding,DataPulse AI - Funding,"DataPulse AI has announced a funding milestone, strengthening its position in the Robotics space.",2022-02-27,1,1,2023-08-04 17:09:29,2024-03-18 00:49:37
1184,322,Expansion,DataPulse AI - Expansion,"DataPulse AI has announced a expansion milestone, strengthening its position in the Robotics space.",2019-12-23,0,1,2020-04-11 13:22:44,2024-04-08 18:07:50
1185,323,Product Launch,MobiVenture - Product Launch,"MobiVenture has announced a product launch milestone, strengthening its position in the FoodTech space.",2022-02-05,1,1,2024-04-14 08:57:25,2023-01-24 10:17:19
1186,323,Product Launch,MobiVenture - Product Launch,"MobiVenture has announced a product launch milestone, strengthening its position in the FoodTech space.",2024-07-02,1,1,2022-01-18 16:03:42,2024-07-11 10:31:28
1187,324,Product Launch,CartKing Tech - Product Launch,"CartKing Tech has announced a product launch milestone, strengthening its position in the Renewable Energy space.",2021-05-12,0,1,2024-05-25 15:08:06,2023-06-17 18:22:34
1188,324,Funding,CartKing Tech - Funding,"CartKing Tech has announced a funding milestone, strengthening its position in the Renewable Energy space.",2015-04-11,1,1,2023-06-08 10:36:58,2024-09-01 01:03:19
1189,324,Government Grant,CartKing Tech - Government Grant,"CartKing Tech has announced a government grant milestone, strengthening its position in the Renewable Energy space.",2022-02-05,0,1,2021-11-28 04:00:58,2023-07-21 09:46:58
1190,324,Patent Filed,CartKing Tech - Patent Filed,"CartKing Tech has announced a patent filed milestone, strengthening its position in the Renewable Energy space.",2020-01-26,1,1,2023-09-27 22:31:41,2023-06-30 07:02:48
1191,324,Partnership,CartKing Tech - Partnership,"CartKing Tech has announced a partnership milestone, strengthening its position in the Renewable Energy space.",2012-08-01,1,1,2023-12-26 01:12:29,2024-03-16 03:56:32
1192,325,Government Grant,OrderFresh Hub - Government Grant,"OrderFresh Hub has announced a government grant milestone, strengthening its position in the Cybersecurity space.",2014-09-01,0,1,2024-07-29 09:25:26,2023-10-05 12:42:27
1193,325,Patent Filed,OrderFresh Hub - Patent Filed,"OrderFresh Hub has announced a patent filed milestone, strengthening its position in the Cybersecurity space.",2014-09-02,1,1,2024-03-25 00:52:54,2023-03-09 02:18:33
1194,325,Hiring,OrderFresh Hub - Hiring,"OrderFresh Hub has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2017-08-17,1,1,2020-12-23 12:41:00,2023-08-21 15:33:08
1195,325,Patent Filed,OrderFresh Hub - Patent Filed,"OrderFresh Hub has announced a patent filed milestone, strengthening its position in the Cybersecurity space.",2020-04-21,0,1,2023-11-11 00:49:32,2023-08-16 18:05:31
1196,326,Partnership,LockSafe Ventures - Partnership,"LockSafe Ventures has announced a partnership milestone, strengthening its position in the BioTech space.",2018-10-25,1,1,2024-10-16 12:08:33,2023-06-29 11:17:38
1197,326,Patent Filed,LockSafe Ventures - Patent Filed,"LockSafe Ventures has announced a patent filed milestone, strengthening its position in the BioTech space.",2023-11-13,1,1,2020-08-17 22:45:02,2024-12-12 20:26:16
1198,326,Expansion,LockSafe Ventures - Expansion,"LockSafe Ventures has announced a expansion milestone, strengthening its position in the BioTech space.",2017-11-17,0,1,2024-05-25 00:53:19,2024-05-10 21:56:30
1199,326,Funding,LockSafe Ventures - Funding,"LockSafe Ventures has announced a funding milestone, strengthening its position in the BioTech space.",2021-11-27,1,1,2020-12-03 10:33:15,2023-08-30 21:37:42
1200,326,Partnership,LockSafe Ventures - Partnership,"LockSafe Ventures has announced a partnership milestone, strengthening its position in the BioTech space.",2017-06-15,1,1,2023-11-18 11:13:23,2023-12-20 04:20:21
